id,category,name
2444,checkmate,Duluth Chess
294,checkmate,Dunsany's Chess
295,checkmate,Dunsany's Chess (UW)
1805,checkmate,D�rer's Chess
296,checkmate,Dutch Chess
2020,checkmate,Dynamic Chess
1267,other,Dablot Prejjesne
2024,other,Daedalus
2553,other,Dakon
2543,other,Daldosa
1432,other,Dama (Turkish Checkers)
2039,other,D�mA Chess
1745,other,D�mA Delighted
1930,other,D�mAs
2045,other,D�mAs Chess
297,other,Damate
298,other,Dameo
1130,other,Damiano
1932,other,Danish Quarto
299,other,Dao
300,other,Dara
1728,other,DDay Delighted
301,other,Defense in Depth
202,other,Defiance and Domain
302,other,Deflector
303,other,Deflector II
2788,other,Delta
308,other,Desdemona
282,other,Desert Chess
1973,other,Diabol
3221,other,DiaGo
1702,other,Dico
1553,other,Dieversity
309,other,Dipole
1462,other,Dipole by Mark Steere
310,other,DNA Breakthrough
312,other,Documenta
313,other,Dodge This!
2142,other,DodgeTron
316,other,Domina
1667,other,Domina 4 (NRA)
987,other,Dominion
1366,other,Doncala
1689,other,Donuts
317,other,Doors for Two
1527,other,Dots-n-Boxes
318,other,Double Alquerque
319,other,Double Take
981,other,Double Vertical TicTacToe
2101,other,Dragons Gate
2595,other,Draughts with Deferred Backwards Capture
320,other,Ducado
321,other,Duck Pond
1581,other,Duels Collections
337,solitaire,Easy Cubes
340,solitaire,Ecosystem
1046,solitaire,Elcrypt
1067,solitaire,Elcrypt II
1273,solitaire,Eliminator
1278,solitaire,Eliminator II
1285,solitaire,Eliminator III
1783,solitaire,Eller
1960,solitaire,Entrap
335,solitaire,Entropy Cross
341,solitaire,Entropy II
336,solitaire,Entropy Puzzle
342,solitaire,Escher
1980,solitaire,Escher 10 - Celtic designs
345,solitaire,Escher 4
346,solitaire,Escher 5
347,solitaire,Escher 6
348,solitaire,Escher 7
349,solitaire,Escher 8
1979,solitaire,Escher 9 - Celtic designs
343,solitaire,Escher II
344,solitaire,Escher III
2065,solitaire,Expert Codebreaker
350,solitaire,Extraction
1373,checkmate,Echidna Chess
2242,checkmate,Ed [Double Dropes] Chess
2241,checkmate,Ed [Double Zones] Chess
2228,checkmate,Ed [Dropes] Chess
2256,checkmate,Ed [Dual Dropes] Chess
2255,checkmate,Ed [Dual Zones] Chess
2322,checkmate,Ed [KosovA & T�rkiye Dropes] Chess
2360,checkmate,Ed [KosovA & T�rkiye Dropes] D�mA
2323,checkmate,Ed [KosovA & T�rkiye Zones] Chess
2361,checkmate,Ed [KosovA & T�rkiye Zones] D�mA
2338,checkmate,Ed [KosovAs & Turkish Dropes] Chess
2362,checkmate,Ed [KosovAs & Turkish Dropes] D�mA
2337,checkmate,Ed [KosovAs & Turkish Zones] Chess
2363,checkmate,Ed [KosovAs & Turkish Zones] D�mA
2284,checkmate,Ed [Marble & Rubble Dropes] Chess
2287,checkmate,Ed [Marble & Rubble Zones] Chess
2296,checkmate,Ed [Pawn & Pawn Dropes] Chess
2298,checkmate,Ed [Pawn & Pawn Zones] Chess
2310,checkmate,Ed [Pion & Pion Dropes] Chess
2318,checkmate,Ed [Pion & Pion Zones] Chess
2229,checkmate,Ed [Zones] Chess
363,checkmate,Edge Chess
1466,checkmate,Edibe Chess
1526,checkmate,EdinA Chess
1518,checkmate,EditA Chess
1649,checkmate,Elections Chess
364,checkmate,Elena Chess
1215,checkmate,Elephant Chess
365,checkmate,Elevator
1244,checkmate,Elk Chess
1268,checkmate,Elkrider Chess
2572,checkmate,Elsborg's Courier Chess
1443,checkmate,Embassy Chess Variants
366,checkmate,Emperor of China
1116,checkmate,Emperor Raumschach
2609,checkmate,Empress Chess
2610,checkmate,Empress Chess Mis�re
1079,checkmate,En Avant
367,checkmate,En passant Chess
368,checkmate,English Shogi Pieces
2087,checkmate,EPA Chess
520,checkmate,ERB Jetan
2546,checkmate,Escalation
1330,checkmate,Essedar Chess
2240,checkmate,Et [Double Dropes] Chess
2239,checkmate,Et [Double Zones] Chess
2230,checkmate,Et [Dropes] Chess
2254,checkmate,Et [Dual Dropes] Chess
2253,checkmate,Et [Dual Zones] Chess
2324,checkmate,Et [KosovA & T�rkiye Dropes] Chess
2364,checkmate,Et [KosovA & T�rkiye Dropes] D�mA
2325,checkmate,Et [KosovA & T�rkiye Zones] Chess
2365,checkmate,Et [KosovA & T�rkiye Zones] D�mA
2339,checkmate,Et [KosovAs & Turkish Dropes] Chess
2366,checkmate,Et [KosovAs & Turkish Dropes] D�mA
2340,checkmate,Et [KosovAs & Turkish Zones] Chess
2367,checkmate,Et [KosovAs & Turkish Zones] D�mA
2285,checkmate,Et [Marble & Rubble Dropes] Chess
2288,checkmate,Et [Marble & Rubble Zones] Chess
2297,checkmate,Et [Pawn & Pawn Dropes] Chess
2299,checkmate,Et [Pawn & Pawn Zones] Chess
2311,checkmate,Et [Pion & Pion Dropes] Chess
2319,checkmate,Et [Pion & Pion Zones] Chess
2231,checkmate,Et [Zones] Chess
1490,checkmate,Etrit Chess
2492,checkmate,Etrit D�mA
369,checkmate,Eurasian Chess
1948,checkmate,EuropA Chess
1949,checkmate,EuropAs Chess
1950,checkmate,Europe Chess
1951,checkmate,European Chess
1952,checkmate,Europeans Chess
1953,checkmate,Europes Chess
371,checkmate,Evasive Chess
372,checkmate,Evolution Chess
373,checkmate,Exchequer
374,checkmate,Extended Half-Chess
1601,checkmate,ExTinction Chess
1806,checkmate,Extrapawn Chess
1872,checkmate,Extremal Shogi
375,checkmate,EZHexChess
1886,other,Ecalper
351,other,Ecke
2150,other,Ed [Bishop vs] Chess
2134,other,Ed [Bishop] Chess
2126,other,Ed [Drop] Chess
2274,other,Ed [Duel Dropes] Chess
2275,other,Ed [Duel Zones] Chess
2264,other,Ed [Duet Dropes] Chess
2265,other,Ed [Duet Zones] Chess
2146,other,Ed [King vs] Chess
2133,other,Ed [King] Chess
2149,other,Ed [Knight vs] Chess
2135,other,Ed [Knight] Chess
2152,other,Ed [Pawn vs] Chess
2140,other,Ed [Pawn] Chess
2145,other,Ed [Queen vs] Chess
2131,other,Ed [Queen] Chess
2214,other,Ed [RandoDrop vs] Chess
2212,other,Ed [RandoDrop] Chess
2215,other,Ed [RandoZone vs] Chess
2211,other,Ed [RandoZone] Chess
2151,other,Ed [Rook vs] Chess
2141,other,Ed [Rook] Chess
2127,other,Ed [Zone] Chess
352,other,Edges
1142,other,Egyptian Siga
2583,other,Elementals
353,other,Elephant Checkers
354,other,Ellen's Checkers
1532,other,Emanations
355,other,Emergo
2611,other,Empress D�mA
2612,other,Empress D�mA Mis�re
3089,other,Emulsion
229,other,Endodoi
2598,other,English Long Checkers
358,other,Entrapment
359,other,Epaminondas
2025,other,Erinyes
360,other,Escapade
2148,other,Et [Bishop vs] Chess
2136,other,Et [Bishop] Chess
2128,other,Et [Drop] Chess
2276,other,Et [Duel Dropes] Chess
2277,other,Et [Duel Zones] Chess
2266,other,Et [Duet Dropes] Chess
2267,other,Et [Duet Zones] Chess
2144,other,Et [King vs] Chess
2132,other,Et [King] Chess
2147,other,Et [Knight vs] Chess
2137,other,Et [Knight] Chess
2154,other,Et [Pawn vs] Chess
2139,other,Et [Pawn] Chess
2143,other,Et [Queen vs] Chess
2130,other,Et [Queen] Chess
2216,other,Et [RandoDrop vs] Chess
2210,other,Et [RandoDrop] Chess
2217,other,Et [RandoZone vs] Chess
2209,other,Et [RandoZone] Chess
2153,other,Et [Rook vs] Chess
2138,other,Et [Rook] Chess
2129,other,Et [Zone] Chess
361,other,Euclid
1937,other,EuropA D�mA
1938,other,EuropAs D�mA
1943,other,Europe D�mA
1944,other,European D�mA
1945,other,Europeans D�mA
1946,other,Europes D�mA
304,other,Evasion
305,other,Evasion II
2084,other,Eximo
1491,other,Explocus
362,other,Extreme Checkers
1084,other,Eyesore
1150,solitaire,Fado Solo
1207,solitaire,Febu
1245,solitaire,Febu II
394,solitaire,First
396,solitaire,First Do it Yourself
397,solitaire,First Exchange
395,solitaire,First II
1219,solitaire,Fishing
398,solitaire,Fit
1274,solitaire,Five Letters
1043,solitaire,Fivethousand vs Robot
1996,solitaire,Flames High
399,solitaire,Flamingos
1058,solitaire,Flim
1376,solitaire,Flim II
1381,solitaire,Flim III
1387,solitaire,Flim Large
1063,solitaire,Flim-E
1078,solitaire,Floor Tilings
1393,solitaire,Floor Tilings II
1840,solitaire,Forced Chess
2233,solitaire,Forks
1434,solitaire,Fourball
400,solitaire,Fourcube
2456,solitaire,Fox Hunting
1454,solitaire,Fractal Sampler
401,solitaire,Fractalmaze
402,solitaire,FreeCell
403,solitaire,Fruit
404,solitaire,Fruit II
405,solitaire,Fruitbasket
2283,checkmate,Failing Hands Chess
2286,checkmate,Fair-Chess
384,checkmate,FairyBigChess
1135,checkmate,FallingSnow
385,checkmate,Family Matters
2418,checkmate,Farmer's chess
386,checkmate,Fastpawn Chess
2863,checkmate,First Time Shogi 3x5
1542,checkmate,Fischer Chess
1768,checkmate,Fischer Placement Chess
378,checkmate,Fischer Random Chess
2884,checkmate,Fischer Random Chess (MW)
1992,checkmate,Flexible Chess (F-chess)
1999,checkmate,Flexible Chinese Chess (F-Xiangqi)
1097,checkmate,FlipChess
382,checkmate,Flux 4x4x4 Chess
1247,checkmate,Flying Armies
1279,checkmate,Flying Armies2
3203,checkmate,Flying Bombers Grand Chess
1103,checkmate,FlyingDaggers
1094,checkmate,Fool's Chess
2698,checkmate,Footwork Shogi
2747,checkmate,Forced Capture Shogi
2670,checkmate,ForcedPromotion Shogi
388,checkmate,Forchess
389,checkmate,Fortress Chess
390,checkmate,Fortresses
2663,checkmate,Forward  Shogi
1617,checkmate,Forwards and Dipole Chess
1319,checkmate,Fractal Chess
2739,checkmate,Free Formation Shogi (Fuseki Shogi)
391,checkmate,Free-form 4x4x4 Chess
2862,checkmate,FreeLayout 6x6 Shogi (Roku-Roku Shogi)
2740,checkmate,FreeLayout Shogi (JiyuHaichi Shogi)
1187,checkmate,FreePawnChess
2679,checkmate,FreeStyle Shogi
392,checkmate,Freeze Chess
2672,checkmate,Friend Capture Shogi
3163,checkmate,Frog King Chess
2720,checkmate,Front Position Shogi
2333,checkmate,Frontiers
1364,checkmate,FullBoard Chess
53,checkmate,Fusion Chess
52,checkmate,Fusion Chessgi
393,checkmate,Fussballschach
2944,checkmate,Futashikana Shogi
1859,checkmate,Future Chess
2919,other,Faction
1149,other,Fado
2042,other,Fairy Pieces Part 1
406,other,Fairy Tale Draughts
407,other,Fandango
995,other,Fascination Checkers
408,other,Faustus
1541,other,Festival Climbers
2590,other,Fetaix
2348,other,Fianco
1657,other,FidFad
409,other,Fields of Action
1947,other,Find
3087,other,Finkel's Game of Ur
410,other,Fission
412,other,Five field Kono
411,other,Five-Dice
413,other,Fivethousand
2582,other,Flicker
1671,other,FlipFlop
1220,other,Fliporona
3051,other,Flipway
1985,other,Flume
1073,other,Flyin' Turtles
1513,other,Focus
2369,other,Focus (VC)
414,other,Fool's Court
383,other,Football Chess
415,other,Force
416,other,Forge
417,other,Fortress
1006,other,Four Colors Reversi
1133,other,Fox Classic
419,other,Foxhunt
420,other,French Military Game
1230,other,Frisian Draughts
2601,other,Frisian Draughts 2.0
421,other,Funnel
2222,other,Funny games
422,other,Fusion
440,solitaire,G-Backtrack
442,solitaire,G-Primes
5,solitaire,Game of Life
443,solitaire,Given Legs
444,solitaire,Globetrotter
445,solitaire,Goodknight
448,solitaire,Goodknight 4
446,solitaire,Goodknight II
447,solitaire,Goodknight III
1554,solitaire,Graph-Puzzles
1618,solitaire,Groops
2346,solitaire,Groovy Marbles
2347,solitaire,Groovy Marbles II
1681,solitaire,Growth
1085,checkmate,G.U.E. 3D Chess
2376,checkmate,Ga [KosovA & T�rkiye Dropes] D�mA
2385,checkmate,Ga [KosovA & T�rkiye Dropes] D�mA Mis�re
2377,checkmate,Ga [KosovA & T�rkiye Zones] D�mA
2386,checkmate,Ga [KosovA & T�rkiye Zones] D�mA Mis�re
2378,checkmate,Ga [KosovAs & Turkish Dropes] D�mA
2387,checkmate,Ga [KosovAs & Turkish Dropes] D�mA Mis�re
2379,checkmate,Ga [KosovAs & Turkish Zones] D�mA
2388,checkmate,Ga [KosovAs & Turkish Zones] D�mA Mis�re
1281,checkmate,Gala
1515,checkmate,Galdim Chess
2399,checkmate,GaMe [KosovA & T�rkiye Dropes] D�mA
2408,checkmate,GaMe [KosovA & T�rkiye Dropes] D�mA Mis�re
2400,checkmate,GaMe [KosovA & T�rkiye Zones] D�mA
2409,checkmate,GaMe [KosovA & T�rkiye Zones] D�mA Mis�re
2401,checkmate,GaMe [KosovAs & Turkish Dropes] D�mA
2410,checkmate,GaMe [KosovAs & Turkish Dropes] D�mA Mis�re
2402,checkmate,GaMe [KosovAs & Turkish Zones] D�mA
2411,checkmate,GaMe [KosovAs & Turkish Zones] D�mA Mis�re
1567,checkmate,Gary Gygax's Fidchell
1382,checkmate,Gastrophete Chess
1331,checkmate,Gaul Chess
1231,checkmate,Geminus Chess
2080,checkmate,General shogi
1340,checkmate,Generals
2413,checkmate,Genesis Chess
2823,checkmate,Genial 100 chess
1136,checkmate,Geodesic Chess
2984,checkmate,Gepard Chess
2985,checkmate,Gepard Chess Mis�re
2948,checkmate,Gepards Chess
2949,checkmate,Gepards Chess Mis�re
449,checkmate,GESS
1388,checkmate,Gladiatrix Chess
3242,checkmate,Glinski Cheskers
377,checkmate,Glinski's Hexagonal Chess
450,checkmate,Global Chess
2088,checkmate,GOD Chess
1291,checkmate,Gods on Pluto
2761,checkmate,Gold vs. Silver Shogi
451,checkmate,Golem Chess
1411,checkmate,Gorgona Chess
1082,checkmate,Grand Rider Chess
1059,checkmate,GrandShogi
453,checkmate,Grated Chess
1472,checkmate,Great Whale Shogi
1311,checkmate,Grenadier Chess
1000,checkmate,Gretchen's Space Chess
1699,checkmate,Guanaco Chess
454,checkmate,Guard and Towers
2478,checkmate,Gufuu Shogi
2953,checkmate,Gunjin Shogi (6x8)
2967,checkmate,Gunjin Shogi (6x8) Variant
2945,checkmate,Gunjin Shogi (6x9)
2966,checkmate,Gunjin Shogi (6x9) Variant
2983,checkmate,Gunki (dark style) complete version
2982,checkmate,Gunki (dark style) simple version
2981,checkmate,Gunki (open style) simple version
1257,checkmate,Gunnery Chess
1258,checkmate,Gunnery Chess (8x10)
1262,checkmate,Gustav III's Chess
1269,checkmate,Gustavian Camelrider Chess
1403,checkmate,Gustavian Cannon Chess
1270,checkmate,Gustavian Cannonrider Chess
2510,checkmate,Gwangsanghui
2106,other,Galton
1589,other,Game of Naos
423,other,Gamla Torget
426,other,Gauntlet
2986,other,Gepard D�mA
2987,other,Gepard D�mA Mis�re
2950,other,Gepards D�mA
2951,other,Gepards D�mA Mis�re
427,other,German Checkers
428,other,German Morris
429,other,GLE'X
430,other,Go
1592,other,Go Moku (NZ)
433,other,Go-Moku 9
431,other,Go3D
432,other,Gomullo
434,other,Gonnect
2574,other,Gonu
435,other,Gorgon
2593,other,Gothic Checkers Variants
1921,other,Grabber
436,other,Gradient 4
437,other,Grand Camelot
1009,other,Grensholm
1646,other,Grim Reaper
1010,other,Grindtorp
438,other,Gro
439,other,Groups
2307,other,Gwyddbwyll
1137,solitaire,Halloween
1143,solitaire,Halloween Mania
475,solitaire,Hangover
1039,solitaire,Harry
1047,solitaire,Harvest
476,solitaire,Hearts
479,solitaire,Hex Twist
3239,solitaire,Hex1Life
3240,solitaire,Hex2Life
1993,solitaire,HexBox
478,solitaire,Hexed Marbles
3241,solitaire,HexLife
1873,solitaire,HexLightsoff
1971,solitaire,HexWriggle
2308,solitaire,Hidato-predrawn
480,solitaire,Hippodrome
1060,solitaire,Hiroi
481,solitaire,Hiroimono
1212,solitaire,Hooked
482,solitaire,Hop Solo
484,solitaire,Hop Solo II
483,solitaire,Hop Solo Random
1196,solitaire,Hungry Snakes
2597,solitaire,Hungry Snakes (MW)
1607,checkmate,Hadean Chess
485,checkmate,Hades Chess
195,checkmate,Half Board Chess
2943,checkmate,Hanga Roa
1239,checkmate,Harpy Chess
2032,checkmate,Hauberk
486,checkmate,Heaven & Hell Chess
1926,checkmate,Hecate
487,checkmate,Hecatomb
2306,checkmate,Hedrex
2855,checkmate,Heian Dai Shogi
2857,checkmate,Heian Dai Shogi 13x10
2794,checkmate,Heian Hybrid Shogi
2800,checkmate,Heian Hybrid Shogi Variant
2762,checkmate,Heian Shogi
2976,checkmate,Heian Shogi Variant
2891,checkmate,Heisei Chu Shogi
2978,checkmate,Heisei Chu Shogi with two drops (Okazaki rule)
1320,checkmate,Helmsman Chess
1603,checkmate,Herculean Chess
488,checkmate,Hermit Chess
3035,checkmate,Hexagonal Arimaa
376,checkmate,Hexagonal Chess
490,checkmate,Hexagonal Chess Collection
161,checkmate,HexChad
1746,checkmate,HexChess for 3
491,checkmate,Hexes Chess
1359,checkmate,Hiashatar
2741,checkmate,HiddenLayout Shogi (Kakushi Shogi)
3084,checkmate,Historical Chess
1631,checkmate,HiveQueen
493,checkmate,Hobbes
494,checkmate,Hodge-Podge
1635,checkmate,Holy Grail
1323,checkmate,Hoplit Chess
1324,checkmate,Hoplomach Chess
495,checkmate,Hoppel-Poppel Chess
1253,checkmate,Hopper Chess
1261,checkmate,Hopper-Elk Chess
3110,checkmate,Horizontal Cylinder Chess
2773,checkmate,Horizontal-Neko Shogi
2774,checkmate,Horizontal-NekoNeko Shogi
496,checkmate,Hourglas Chess
1312,checkmate,Howitzer Chess
497,checkmate,Hungry Pawns
51,checkmate,Hydra Chess
3064,checkmate,HyenA Chess
3065,checkmate,HyenA Chess Mis�re
3104,checkmate,HyenAs Chess
3105,checkmate,HyenAs Chess Mis�re
1033,checkmate,Hyperchess
455,other,Haga
456,other,Hageby
458,other,Hageby for three
1129,other,Halatafl
459,other,Halfbreed
460,other,Halma Star
1151,other,Halma variants
1735,other,HanniBall
1595,other,Hare games
1692,other,Harlequin Checkers
461,other,Harlequinade
462,other,Havoc
463,other,Hearts (cards)
1916,other,Hera
464,other,Hex
3082,other,Hex-Gothic Checkers
3234,other,Hex-Moku
465,other,Hex-Tac-Toe
220,other,Hexapawn
137,other,HexDame
356,other,HexEmergo
3227,other,HexEuclid
3213,other,HexGo
466,other,Hexi
469,other,Heximondas
1507,other,HExplocus
1157,other,HexQuint
3228,other,HexReversi
117,other,Hexxagon
470,other,HighGround
1730,other,Hippolyta
2655,other,HiQue
492,other,Hitchhiker Chess
471,other,Hnefatafl
472,other,Holmen
1011,other,Holmentornet
473,other,Hop for Two
1164,other,HopperDame
1457,other,Hoppers (Medium Halma)
1152,other,HopQuad
2648,other,Horn Chess
1197,other,Hungry Snakes For Two
1593,other,Hunt
474,other,Huntsmen
3066,other,HyenA D�mA
3067,other,HyenA D�mA Mis�re
3106,other,HyenAs D�mA
3107,other,HyenAs D�mA Mis�re
274,other,Hyperspace
1198,solitaire,I Ching
1568,solitaire,Infini
507,solitaire,In_Chess
508,solitaire,IQ
983,solitaire,Isolattice
509,solitaire,Itchi
510,solitaire,Itchi II
1576,checkmate,IAGO Chess
1492,checkmate,IAGO Standard Fantasy (Capablanca 64) Chess
1582,checkmate,"IAGO X-Class NMS (Near, Mini-Grand, Skirmish) Chess"
2263,checkmate,iChess
2381,checkmate,Ideal chess
1680,checkmate,ImMobiles Chess
2686,checkmate,ImmobilizerKing Shogi
2673,checkmate,ImmovableKing Shogi
3162,checkmate,Immunity Chess
515,checkmate,Imperial Cheops
1405,checkmate,Improved Chess
1623,checkmate,Insane Ninja Chess
1449,checkmate,Interloper Chess
516,checkmate,Interweave
517,checkmate,Invasion
2841,checkmate,Inversive Forced Capture Shogi
2840,checkmate,Inversive Shogi
2843,checkmate,Inversive Shogi without Suicide
1458,checkmate,Iron Guard Chess
2702,checkmate,Isardam (type A) Shogi
2703,checkmate,Isardam (type B) Shogi
3056,checkmate,Isardam Chess
518,checkmate,Island Chess
1525,checkmate,Ito Shogi
1695,other,IllyriA Chess
1765,other,IllyriA D�mA
1703,other,IllyriAs Chess
1766,other,IllyriAs D�mA
1161,other,In Love Go-Moku
1737,other,InDependence Delighted
1138,other,Indian War-games
498,other,Ingelsta
2332,other,International/Polish Checkers Variants
1890,other,Interplay
2812,other,Irregular Checkers Variants
499,other,Isola
1687,other,Isolation
1256,other,Italian Dama
1260,other,Italian Damone
500,other,Ithaka
511,solitaire,Jenazon Schedules
1145,solitaire,Jewels
1064,solitaire,Jigsaw
1547,solitaire,Jointz
512,solitaire,Jugs
513,solitaire,Jugs II
1021,solitaire,Jumbled
514,solitaire,Jump & Flip
2165,solitaire,Jumping Numbers-Change Maze
3164,checkmate,Jagger Chess
3165,checkmate,Jagger Chess Mis�re
3235,checkmate,Jaggress Chess
3236,checkmate,Jaggress Chess Mis�re
3169,checkmate,Jaglion Chess
3170,checkmate,Jaglion Chess Mis�re
3229,checkmate,Jaglioness Chess
3230,checkmate,Jaglioness Chess Mis�re
2683,checkmate,Jaguar Chess
2684,checkmate,Jaguar Chess Mis�re
3194,checkmate,Jaguaress Chess
3195,checkmate,Jaguaress Chess Mis�re
2925,checkmate,Jaguars Chess
2926,checkmate,Jaguars Chess Mis�re
3176,checkmate,Jagupard Chess
3177,checkmate,Jagupard Chess Mis�re
3223,checkmate,Jagupardess Chess
3224,checkmate,Jagupardess Chess Mis�re
153,checkmate,Janggi
2990,checkmate,Janggi (Korean Chess)
2970,checkmate,Japanese Stratego
2847,checkmate,Jedi Chess
992,checkmate,Jena Defenders
519,checkmate,Jetan
521,checkmate,Jumping Chess
2979,checkmate,Jungle Variant3
501,other,Jackrabbits
3166,other,Jagger D�mA
3167,other,Jagger D�mA Mis�re
3237,other,Jaggress D�mA
3238,other,Jaggress D�mA Mis�re
3171,other,Jaglion D�mA
3172,other,Jaglion D�mA Mis�re
3231,other,Jaglioness D�mA
3232,other,Jaglioness D�mA Mis�re
2693,other,Jaguar D�mA
2694,other,Jaguar D�mA Mis�re
3196,other,Jaguaress D�mA
3197,other,Jaguaress D�mA Mis�re
2927,other,Jaguars D�mA
2928,other,Jaguars D�mA Mis�re
3178,other,Jagupard D�mA
3179,other,Jagupard D�mA Mis�re
3225,other,Jagupardess D�mA
3226,other,Jagupardess D�mA Mis�re
1917,other,Janus
1390,other,Jerboa
502,other,Jeremy's Nightmare
503,other,Jeson Mor' (9 horses)
136,other,Jeu de Dames
1550,other,Jointz For Two
1823,other,Jostle
505,other,Joust
504,other,Jul-Gonu
506,other,Jumping Beans
2975,other,Jungle Variant
2977,other,Jungle Variant2
1313,solitaire,Kaleidoscope
338,solitaire,Karl's Cubes
1658,solitaire,Knight's minimax problems
535,solitaire,Knight's Tour
536,solitaire,Knots
539,solitaire,Knots 4
537,solitaire,Knots II
538,solitaire,Knots III
1522,solitaire,Komino
1199,checkmate,K4
1280,checkmate,K4Flying
2382,checkmate,Kaissa chess
2081,checkmate,Kaissa shogi
540,checkmate,Kamikaze Chess
2695,checkmate,KanaShibari Shogi
2676,checkmate,KanaShibari-Oh Shogi
3075,checkmate,Kangaroo Chess
3076,checkmate,Kangaroo Chess Mis�re
3094,checkmate,Kangaroos Chess
3095,checkmate,Kangaroos Chess Mis�re
541,checkmate,Kantorai
542,checkmate,Karma Chess
1901,checkmate,Kasanari Shogi
2603,checkmate,KayaK Chess
2604,checkmate,KayaK Chess Mis�re
543,checkmate,Ki Shogi
3060,checkmate,Kiki AnNan Shogi
3070,checkmate,Kiki Position Shogi
1012,checkmate,Kimstad
1863,checkmate,King Arthur's Chess-72
544,checkmate,King Clone 77
1771,checkmate,King to Bunker Leap
2004,checkmate,King [CheckMate] Chess
1983,checkmate,King [ChessMate] Chess
546,checkmate,Kings of Babylon
548,checkmate,Kings or Lemmings?
2000,checkmate,Kings [CheckMate] Chess
1976,checkmate,Kings [ChessMate] Chess
3139,checkmate,Kingsmen
2946,checkmate,Kirin and Phoenix Shogi
2952,checkmate,Kirin and Phoenix Shogi Variant
549,checkmate,Klin Zha
550,checkmate,Klin Zha 3D
2534,checkmate,Knight Court
2722,checkmate,Knight Position Shogi
3033,checkmate,Knight Relay Chess
2632,checkmate,Knighted[s] Chess
2633,checkmate,Knighted[s] Chess Mis�re
2733,checkmate,KnightKing Shogi
2636,checkmate,KnightMare[s] Chess
2637,checkmate,KnightMare[s] Chess Mis�re
3028,checkmate,Knightmate Chess
2968,checkmate,Knights Shogi
2463,checkmate,Ko Shogi
2999,checkmate,Ko Shogi (19x19)
551,checkmate,Kogbetliantz 8x8x8 3D Chess
2923,checkmate,Kokose Finish Shogi
2915,checkmate,KoKoSe Shogi
2699,checkmate,KomaMochi22 Shogi
2765,checkmate,KomaNari Shogi
2980,checkmate,Kongo Shogi
1351,checkmate,Korean Chess
552,checkmate,Korean Chess for Westerners
553,checkmate,Korean vs Western Chess
1110,checkmate,Kozune
1910,checkmate,Kozune Western
554,checkmate,Kriegspiel
1086,checkmate,Krigspel
2303,checkmate,Kung Fu Chess
2801,checkmate,Kyo Shogi
2802,checkmate,Kyo Shogi Variant
226,other,Kalah
3077,other,Kangaroo D�mA
3078,other,Kangaroo D�mA Mis�re
3096,other,Kangaroos D�mA
3097,other,Kangaroos D�mA Mis�re
522,other,Kanim
523,other,Karaman
2605,other,KayaK D�mA
2606,other,KayaK D�mA Mis�re
524,other,Kensington
1934,other,Kerfuffle
1668,other,Keryo-Pente
525,other,Khan
1248,other,Kharbaga
526,other,Kick and Run
527,other,Killer Amazons
2370,other,Killer Draughts
1682,other,King of the Hill
2017,other,King [StaleMate] Chess
528,other,King's Court
545,other,Kinglet
2013,other,Kings [StaleMate] Chess
1918,other,Kitty Corner
529,other,Kneippen
1583,other,Knight's Chess
1596,other,Knight's Halma
2634,other,Knighted[s] D�mA
2635,other,Knighted[s] D�mA Mis�re
2638,other,KnightMare[s] D�mA
2639,other,KnightMare[s] D�mA Mis�re
1709,other,Knights and Kings
2117,other,Knights games
2033,other,Knights [StaleMate] Chess
1510,other,Knights' Field
530,other,Konane
2014,other,Konobi
2113,other,Kopano
1424,other,KosovA Chess
1560,other,KosovA D�mA [Zoja KosovAre]
1922,other,KosovAs & Turkish D�mA
1394,other,KosovAs Chess
1555,other,KosovAs D�mA [Zoja e Kosov�s]
531,other,Krokek
533,other,Kroma
534,other,Kubatoo
576,solitaire,Labirintus
577,solitaire,Labrat
1001,solitaire,Langton's Ant
578,solitaire,Laser
581,solitaire,Laser 4
2008,solitaire,Laser Coverage
579,solitaire,Laser II
580,solitaire,Laser III
1048,solitaire,Laser Maze
1860,solitaire,Latris
980,solitaire,Lattice
1165,solitaire,Leftturn
1775,solitaire,Letterdrop
1065,solitaire,Liars
582,solitaire,Lights Out Maze
1100,solitaire,Lightshow
1093,solitaire,Linear
1487,solitaire,Linedraw
8,solitaire,Logic Gates
583,solitaire,Loop
1162,solitaire,Lost In The City
555,checkmate,Ladder Chess
1345,checkmate,Ladon Chess
2767,checkmate,Lance vs. Knight Shogi
1174,checkmate,Landskapsspel Dalarna
1332,checkmate,Laquear Chess
3008,checkmate,Large Janggi
2808,checkmate,Large Kyo Shogi
2809,checkmate,Large KyoSho Vs Knight Shogi
556,checkmate,Leap Chess
557,checkmate,Leapers Chess
1106,checkmate,Leapers Creeepers
2992,checkmate,Leapers Grand Chess
1570,checkmate,Leapfrog Chess
3175,checkmate,Legan Chess
3189,checkmate,Leguar Chess
3190,checkmate,Leguar Chess Mis�re
3204,checkmate,Leguaress Chess
3205,checkmate,Leguaress Chess Mis�re
1784,checkmate,Lemniscate Chess
3180,checkmate,Leoger Chess
3181,checkmate,Leoger Chess Mis�re
3215,checkmate,Leogress Chess
3216,checkmate,Leogress Chess Mis�re
2817,checkmate,Leon Chess
2818,checkmate,Leon Chess Mis�re
2706,checkmate,Leopard Chess
2707,checkmate,Leopard Chess Mis�re
3199,checkmate,Leopardess Chess
